"genet_ID","spec_1","ID_1","area_1","spec_2","ID_2","area_2","state","rel_change","comparison","site"
"E2B_2_50","Pocillopora","",2.48,"Pocillopora","33  ",2.48,"born",NA,"2016_2018","E2B"
"E2B_20_0","Pocillopora","0  ",260.67,"Pocillopora","5  ",395.15,"grew",0.515901331185023,"2016_2018","E2B"
"E2B_20_1","Pocillopora","1  ",75.54,"Pocillopora","2  ",54.23,"shrunk",-0.282102197511252,"2016_2018","E2B"
"E2B_20_2","Pocillopora","2  ",125.67,"Pocillopora","1  3  ",92.27,"shrunk",-0.265775443622185,"2016_2018","E2B"
"E2B_20_3","Pocillopora","3  ",60.85,"Pocillopora","6  ",128.12,"grew",1.10550534100247,"2016_2018","E2B"
"E2B_20_4","Pocillopora","4  ",29.95,"Pocillopora","7  ",129.83,"grew",3.33489148580968,"2016_2018","E2B"
"E2B_20_5","Pocillopora","5  ",81.03,"Pocillopora","10  ",135.44,"grew",0.671479698876959,"2016_2018","E2B"
"E2B_20_6","Pocillopora","6  ",169.45,"Pocillopora","21  22  23  ",102.14,"shrunk",-0.39722632044851,"2016_2018","E2B"
"E2B_20_7","Pocillopora","8  ",19.39,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_20_8","Pocillopora","9  ",17.89,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_20_9","Pocillopora","10  ",30.49,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_20_10","Acropora","11  ",64.83,"Acropora","12  ",164.8,"grew",1.54203300940922,"2016_2018","E2B"
"E2B_20_11","Pocillopora","12  14  ",51.71,"Pocillopora","9  ",81.56,"grew",0.577257783794237,"2016_2018","E2B"
"E2B_20_12","Pocillopora","13  15  ",38.05,"Pocillopora","8  ",79.58,"grew",1.09145860709593,"2016_2018","E2B"
"E2B_20_13","Pocillopora","16  ",88.86,"Pocillopora","0  ",148.76,"grew",0.674094080576187,"2016_2018","E2B"
"E2B_20_14","Acropora","17  ",47.77,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_20_15","Pocillopora","18  ",144.14,"Pocillopora","30  ",230.9,"grew",0.601914805050645,"2016_2018","E2B"
"E2B_20_16","Pocillopora","19  ",99.01,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_20_17","Pocillopora","20  ",21.81,"Pocillopora","17  ",58.94,"grew",1.7024300779459,"2016_2018","E2B"
"E2B_20_18","Pocillopora","21  ",51.19,"Pocillopora","18  ",67.38,"grew",0.316272709513577,"2016_2018","E2B"
"E2B_20_19","Pocillopora","22  ",51.31,"Pocillopora","19  ",37.53,"shrunk",-0.268563632820113,"2016_2018","E2B"
"E2B_20_20","Pocillopora","23  ",127.02,"Pocillopora","20  ",397.74,"grew",2.13131790269249,"2016_2018","E2B"
"E2B_20_21","Acropora","24  ",6.65,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_20_22","Pocillopora","27  ",216.51,"Pocillopora","24  ",384.2,"grew",0.774513879266547,"2016_2018","E2B"
"E2B_20_23","Pocillopora","28  ",46.37,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_20_24","Pocillopora","29  ",93.65,"Pocillopora","27  ",178.01,"grew",0.900800854244527,"2016_2018","E2B"
"E2B_20_25","Pocillopora","30  32  ",26.5,"Pocillopora","26  ",30.98,"grew",0.169056603773585,"2016_2018","E2B"
"E2B_20_26","Pocillopora","31  38  ",50.38,"Pocillopora","28  29  ",30.35,"shrunk",-0.397578404128622,"2016_2018","E2B"
"E2B_20_27","Pocillopora","33  ",150.58,"Pocillopora","35  ",287.13,"grew",0.906826935848054,"2016_2018","E2B"
"E2B_20_28","Pocillopora","34  ",105.95,"Pocillopora","31  ",233.6,"grew",1.20481359131666,"2016_2018","E2B"
"E2B_20_29","Pocillopora","36  ",19.71,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_20_30","Pocillopora","37  ",12.49,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_20_31","Pocillopora","39  ",50.38,"Pocillopora","36  ",49.95,"no change",-0.00853513298928145,"2016_2018","E2B"
"E2B_20_32","Acropora","40  ",63.84,"Acropora","38  ",105.72,"grew",0.656015037593985,"2016_2018","E2B"
"E2B_20_33","Pocillopora","41  ",7.45,"Pocillopora","37  ",51.25,"grew",5.87919463087248,"2016_2018","E2B"
"E2B_20_34","Acropora","42  ",4.89,"Acropora","25  ",54.66,"grew",10.1779141104294,"2016_2018","E2B"
"E2B_20_35","Pocillopora","",26.99,"Pocillopora","32  ",26.99,"born",NA,"2016_2018","E2B"
"E2B_20_36","Acropora","",6.85,"Acropora","33  ",6.85,"born",NA,"2016_2018","E2B"
"E2B_20_37","Pocillopora","",3.49,"Pocillopora","34  ",3.49,"born",NA,"2016_2018","E2B"
"E2B_3_0","Pocillopora","0",57.09,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_3_1","Pocillopora","1",69.03,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_3_2","Pocillopora","2",174.7,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_3_3","Pocillopora","3",31.75,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_3_4","Pocillopora","4",244.67,"Pocillopora","7  ",481.81,"grew",0.969223852536069,"2016_2018","E2B"
"E2B_3_5","Pocillopora","5",5.36,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_3_6","Pocillopora","6",49.47,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_3_7","Pocillopora","7",38.88,"Pocillopora","8  ",56.5,"grew",0.453189300411523,"2016_2018","E2B"
"E2B_3_8","Pocillopora","8",128,"Pocillopora","0  1  ",172.43,"grew",0.347109375,"2016_2018","E2B"
"E2B_3_9","Pocillopora","9",55.97,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_3_10","Pocillopora","10",43.99,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_3_11","Pocillopora","11",4.06,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_3_12","Pocillopora","12",123.55,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_3_13","Pocillopora","13",51.06,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_3_14","Pocillopora","14",13.11,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_3_15","Pocillopora","15",75.53,"Pocillopora","22  ",23.35,"shrunk",-0.690851317357341,"2016_2018","E2B"
"E2B_3_16","Pocillopora","16",6.05,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_3_17","Pocillopora","17",3.44,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_3_18","Pocillopora","18",18.9,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_3_19","Pocillopora","19",52.04,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_3_20","Pocillopora","20",1.16,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_3_21","Pocillopora","21",184.63,"Pocillopora","11  12  ",56.34,"shrunk",-0.69484915777501,"2016_2018","E2B"
"E2B_3_22","Pocillopora","22",21.72,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_3_23","Pocillopora","23",249.64,"Pocillopora","13  17  ",368.79,"grew",0.477287293702932,"2016_2018","E2B"
"E2B_3_24","Pocillopora","24",77.36,"Pocillopora","14  ",174.34,"grew",1.25361944157187,"2016_2018","E2B"
"E2B_3_25","Acropora","25",13.76,"Acropora","6  ",25.97,"grew",0.887354651162791,"2016_2018","E2B"
"E2B_3_26","Pocillopora","26",70.31,"Pocillopora","10  ",100.12,"grew",0.423979519271796,"2016_2018","E2B"
"E2B_3_27","Pocillopora","27",65.8,"Pocillopora","9  ",113.65,"grew",0.727203647416414,"2016_2018","E2B"
"E2B_3_28","Pocillopora","28",65.83,"Pocillopora","5  ",94.83,"grew",0.440528634361234,"2016_2018","E2B"
"E2B_3_29","Acropora","29",42.98,"Acropora","15  ",193.43,"grew",3.50046533271289,"2016_2018","E2B"
"E2B_3_30","Pocillopora","30",54.36,"Pocillopora","4  ",102.3,"grew",0.881898454746137,"2016_2018","E2B"
"E2B_3_31","Pocillopora","31",81.27,"Pocillopora","2  19  20  21  ",146.12,"grew",0.797957425864403,"2016_2018","E2B"
"E2B_3_32","Pocillopora","32",4.36,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_3_33","Pocillopora","33",6.6,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_3_34","Pocillopora","34",79.36,"Pocillopora","3  ",100.21,"grew",0.262726814516129,"2016_2018","E2B"
"E2B_3_35","Acropora","35",1.77,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_3_36","Pocillopora","36",7.83,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_3_37","Pocillopora",NA,95.61,"Pocillopora","16  ",95.61,"born",NA,"2016_2018","E2B"
"E2B_3_38","Pocillopora",NA,17.43,"Pocillopora","18  ",17.43,"born",NA,"2016_2018","E2B"
"E2B_4_0","Pocillopora","0",170.9,"Pocillopora","1",261.15,"grew",0.528086600351082,"2016_2018","E2B"
"E2B_4_1","Pocillopora","1",61.64,"Pocillopora","2",39.85,"shrunk",-0.353504218040234,"2016_2018","E2B"
"E2B_4_2","Pocillopora","2",29.2,NA,NA,0,"died",NA,"2016_2018","E2B"
"E2B_4_3","Pocillopora","4",3.62,NA,NA,0,"died",NA,"2016_2018","E2B"
"E2B_4_4","Pocillopora","5",68.38,NA,NA,0,"died",NA,"2016_2018","E2B"
"E2B_4_5","Pocillopora","6",72.21,"Pocillopora","4",189.24,"grew",1.62068965517241,"2016_2018","E2B"
"E2B_4_6","Pocillopora","7",42.76,NA,NA,0,"died",NA,"2016_2018","E2B"
"E2B_4_7","Pocillopora","8",12.27,NA,NA,0,"died",NA,"2016_2018","E2B"
"E2B_4_8","Pocillopora","9",214.27,"Pocillopora","5",468.94,"grew",1.18854716012508,"2016_2018","E2B"
"E2B_4_9","Pocillopora","10",15.48,NA,NA,0,"died",NA,"2016_2018","E2B"
"E2B_4_10","Pocillopora","11",85.44,NA,NA,0,"died",NA,"2016_2018","E2B"
"E2B_4_11","Acropora","12",28.37,"Acropora","6",52.85,"grew",0.862883327458583,"2016_2018","E2B"
"E2B_4_12","Pocillopora","13",58.05,NA,NA,0,"died",NA,"2016_2018","E2B"
"E2B_4_13","Pocillopora","14",21.36,NA,NA,0,"died",NA,"2016_2018","E2B"
"E2B_4_14","Pocillopora","15",208.98,"Pocillopora","8",264.35,"grew",0.264953584075031,"2016_2018","E2B"
"E2B_4_15","Pocillopora","16",66.23,"Pocillopora","7",71.47,"grew",0.0791182243696209,"2016_2018","E2B"
"E2B_4_16","Pocillopora","17",27.98,"Pocillopora","15",38.62,"grew",0.380271622587562,"2016_2018","E2B"
"E2B_4_17","Pocillopora","18",14.94,NA,NA,0,"died",NA,"2016_2018","E2B"
"E2B_4_18","Pocillopora","19",108.38,NA,NA,0,"died",NA,"2016_2018","E2B"
"E2B_4_19","Pocillopora","20",100.27,NA,NA,0,"died",NA,"2016_2018","E2B"
"E2B_4_20","Acropora","21",149.8,NA,NA,0,"died",NA,"2016_2018","E2B"
"E2B_4_21","Pocillopora","22",6.58,NA,NA,0,"died",NA,"2016_2018","E2B"
"E2B_4_22","Pocillopora","23",427.05,"Pocillopora","0",968.52,"grew",1.26793115560239,"2016_2018","E2B"
"E2B_4_23","Pocillopora","26",14.41,NA,NA,0,"died",NA,"2016_2018","E2B"
"E2B_4_24","Pocillopora","27",21.74,NA,NA,0,"died",NA,"2016_2018","E2B"
"E2B_4_25","Pocillopora","28",145.44,NA,NA,0,"died",NA,"2016_2018","E2B"
"E2B_4_26","Pocillopora","29",159.09,"Pocillopora","13",267.58,"grew",0.681941039663084,"2016_2018","E2B"
"E2B_4_27","Acropora","30",182.35,"Acropora","12",161.68,"shrunk",-0.113353441184535,"2016_2018","E2B"
"E2B_4_28","Pocillopora","31",79.05,NA,NA,0,"died",NA,"2016_2018","E2B"
"E2B_4_29","Pocillopora","32",3.44,NA,NA,0,"died",NA,"2016_2018","E2B"
"E2B_4_30","Pocillopora","33",80.34,NA,NA,0,"died",NA,"2016_2018","E2B"
"E2B_4_31","Pocillopora","34",4.16,NA,NA,0,"died",NA,"2016_2018","E2B"
"E2B_4_32","Pocillopora","37",42.56,"Pocillopora","18",41.12,"no change",-0.0338345864661655,"2016_2018","E2B"
"E2B_4_33","Pocillopora","38",78.89,NA,NA,0,"died",NA,"2016_2018","E2B"
"E2B_4_34","Pocillopora","39",331.13,"Pocillopora","10",252.22,"shrunk",-0.238305197354513,"2016_2018","E2B"
"E2B_4_35","Acropora","40",42.33,"Acropora","11",48.25,"grew",0.139853531774155,"2016_2018","E2B"
"E2B_4_36","Pocillopora","41",19.11,"Pocillopora","9",61.42,"grew",2.21402407116693,"2016_2018","E2B"
"E2B_4_37","Pocillopora","42",57.52,"Pocillopora","14",87.32,"grew",0.51808066759388,"2016_2018","E2B"
"E2B_4_38","Pocillopora","43",38.89,NA,NA,0,"died",NA,"2016_2018","E2B"
"E2B_4_39","Pocillopora","44",146.42,NA,NA,0,"died",NA,"2016_2018","E2B"
"E2B_4_40","Pocillopora","45",4.13,NA,NA,0,"died",NA,"2016_2018","E2B"
"E2B_4_41","Pocillopora","46",9.17,NA,NA,0,"died",NA,"2016_2018","E2B"
"E2B_4_42","Pocillopora","47",139.33,NA,NA,0,"died",NA,"2016_2018","E2B"
"E2B_4_43","Acropora",NA,3.09,"Acropora","3",3.09,"born",NA,"2016_2018","E2B"
"E2B_4_44","Acropora",NA,1.83,"Acropora","16",1.83,"born",NA,"2016_2018","E2B"
"E2B_4_45","Pocillopora",NA,1.83,"Pocillopora","17",1.83,"born",NA,"2016_2018","E2B"
"E2B_5_0","Pocillopora","0  4  ",94.3,"Pocillopora","7  8  ",172.41,"grew",0.82831389183457,"2016_2018","E2B"
"E2B_5_1","Pocillopora","1  3  ",90,"Pocillopora","1  ",129.22,"grew",0.435777777777778,"2016_2018","E2B"
"E2B_5_2","Pocillopora","2  ",37.42,"Pocillopora","2  ",36.29,"no change",-0.0301977552111171,"2016_2018","E2B"
"E2B_5_3","Pocillopora","5  ",1.8,"Pocillopora","37  ",20.44,"grew",10.3555555555556,"2016_2018","E2B"
"E2B_5_4","Pocillopora","6  ",5.47,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_5_5","Pocillopora","7  ",21.26,"Pocillopora","22  ",73.83,"grew",2.47271872060207,"2016_2018","E2B"
"E2B_5_6","Pocillopora","8  ",14.53,"Pocillopora","30  ",37.93,"grew",1.61046111493462,"2016_2018","E2B"
"E2B_5_7","Pocillopora","11  ",39.99,"Pocillopora","6  ",56.05,"grew",0.401600400100025,"2016_2018","E2B"
"E2B_5_8","Pocillopora","12  ",153.01,"Pocillopora","5  ",266.25,"grew",0.740082347558983,"2016_2018","E2B"
"E2B_5_9","Pocillopora","13  ",38.57,"Pocillopora","4  ",38.12,"no change",-0.0116670987814364,"2016_2018","E2B"
"E2B_5_10","Pocillopora","14  ",40.31,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_5_11","Pocillopora","15  ",25.66,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_5_12","Pocillopora","16  ",35.84,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_5_13","Pocillopora","17  ",21.75,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_5_14","Pocillopora","18  ",33.8,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_5_15","Pocillopora","19  ",14.13,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_5_16","Pocillopora","20  ",33,"Pocillopora","41  ",41.44,"grew",0.255757575757576,"2016_2018","E2B"
"E2B_5_17","Pocillopora","21  ",68.3,"Pocillopora","16  ",113.9,"grew",0.667642752562226,"2016_2018","E2B"
"E2B_5_18","Pocillopora","22  ",16.93,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_5_19","Pocillopora","23  ",43.67,"Pocillopora","15  ",29.63,"shrunk",-0.321502175406458,"2016_2018","E2B"
"E2B_5_20","Pocillopora","24  ",57.78,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_5_21","Pocillopora","25  ",36.5,"Pocillopora","17  ",32.29,"shrunk",-0.115342465753425,"2016_2018","E2B"
"E2B_5_22","Pocillopora","26  ",22.73,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_5_23","Pocillopora","27  ",49.07,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_5_24","Pocillopora","28  ",99.84,"Pocillopora","12  ",125.88,"grew",0.260817307692308,"2016_2018","E2B"
"E2B_5_25","Pocillopora","29  ",39.2,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_5_26","Acropora","33  ",69.93,"Acropora","11  ",83.41,"grew",0.192764192764193,"2016_2018","E2B"
"E2B_5_27","Pocillopora","34  ",50.74,"Pocillopora","13  ",80.13,"grew",0.579227433977138,"2016_2018","E2B"
"E2B_5_28","Pocillopora","35  ",14.19,"Pocillopora","36  ",33.66,"grew",1.37209302325581,"2016_2018","E2B"
"E2B_5_29","Pocillopora","36  ",37.35,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_5_30","Pocillopora","37  ",3.22,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_5_31","Pocillopora","38  ",14.64,"Pocillopora","38  ",44.72,"grew",2.05464480874317,"2016_2018","E2B"
"E2B_5_32","Pocillopora","39  ",46.59,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_5_33","Pocillopora","40  ",44.66,"Pocillopora","34  ",82.29,"grew",0.842588446036722,"2016_2018","E2B"
"E2B_5_34","Pocillopora","41  ",15.39,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_5_35","Pocillopora","42  ",47.42,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_5_36","Pocillopora","43  ",42.95,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_5_37","Acropora","44  ",94.89,"Acropora","33  ",196.01,"grew",1.06565496891137,"2016_2018","E2B"
"E2B_5_38","Acropora","45  ",21.73,"Acropora","19  ",18.14,"shrunk",-0.165209387942936,"2016_2018","E2B"
"E2B_5_39","Pocillopora","46  ",217.45,"Pocillopora","18  ",367.81,"grew",0.691469303288112,"2016_2018","E2B"
"E2B_5_40","Pocillopora","47  ",104.77,"Pocillopora","20  ",179.18,"grew",0.71022239190608,"2016_2018","E2B"
"E2B_5_41","Pocillopora","48  ",125.77,"Pocillopora","31  ",230,"grew",0.82873499244653,"2016_2018","E2B"
"E2B_5_42","Pocillopora","49  ",35.53,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_5_43","Pocillopora","50  ",24.44,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_5_44","Pocillopora","51  ",43.49,"Pocillopora","27  ",27.26,"shrunk",-0.373189238905495,"2016_2018","E2B"
"E2B_5_45","Pocillopora","52  ",52.71,"Pocillopora","29  ",81.21,"grew",0.54069436539556,"2016_2018","E2B"
"E2B_5_46","Pocillopora","53  ",12.03,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_5_47","Pocillopora","54  ",116.36,"Pocillopora","40  ",179.62,"grew",0.543657614300447,"2016_2018","E2B"
"E2B_5_48","Pocillopora","55  ",10.93,"Pocillopora","35  ",27.35,"grew",1.50228728270814,"2016_2018","E2B"
"E2B_5_49","Acropora","56  ",78.29,"Acropora","32  ",183.45,"grew",1.34321113807638,"2016_2018","E2B"
"E2B_5_50","Acropora","57  ",17.72,"Acropora","39  ",11.28,"shrunk",-0.363431151241535,"2016_2018","E2B"
"E2B_5_51","Pocillopora","58  ",16.68,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_5_52","Pocillopora","59  ",7.17,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_5_53","Pocillopora","60  ",55.82,"Pocillopora","21  ",85.01,"grew",0.522930849158008,"2016_2018","E2B"
"E2B_5_54","Pocillopora","61  ",15.32,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_5_55","Pocillopora","62  ",60.94,"Pocillopora","26  ",103.92,"grew",0.705283885789301,"2016_2018","E2B"
"E2B_5_56","Pocillopora","63  ",38.84,"Pocillopora","24  ",80.21,"grew",1.06513903192585,"2016_2018","E2B"
"E2B_5_57","Pocillopora","64  ",216.84,"Pocillopora","25  ",366.9,"grew",0.692030990592142,"2016_2018","E2B"
"E2B_5_58","Pocillopora","65  ",146.08,"Pocillopora","23  ",141.61,"no change",-0.0305996714129244,"2016_2018","E2B"
"E2B_5_59","Pocillopora","66  ",37.15,"Pocillopora","0  ",59.7,"grew",0.60699865410498,"2016_2018","E2B"
"E2B_5_60","Pocillopora","",30.48,"Pocillopora","3  ",30.48,"born",NA,"2016_2018","E2B"
"E2B_5_61","Acropora","",11.36,"Acropora","9  ",11.36,"born",NA,"2016_2018","E2B"
"E2B_5_62","Pocillopora","",11.14,"Pocillopora","10  ",11.14,"born",NA,"2016_2018","E2B"
"E2B_5_63","Pocillopora","",65.74,"Pocillopora","14  ",65.74,"born",NA,"2016_2018","E2B"
"E2B_5_64","Pocillopora","",15.51,"Pocillopora","28  ",15.51,"born",NA,"2016_2018","E2B"
"E2B_5_65","Acropora","",33.43,"Acropora","42  ",33.43,"born",NA,"2016_2018","E2B"
"E2B_6_0","Pocillopora","0  ",41.08,"Pocillopora","1  ",105.01,"grew",1.5562317429406,"2016_2018","E2B"
"E2B_6_1","Pocillopora","1  ",82.25,"Pocillopora","24  ",177.78,"grew",1.16145896656535,"2016_2018","E2B"
"E2B_6_2","Acropora","2  ",4.71,"Acropora","27  ",32.8,"grew",5.96390658174098,"2016_2018","E2B"
"E2B_6_3","Pocillopora","4  ",408.86,"Pocillopora","4  ",1008.87,"grew",1.46751944430857,"2016_2018","E2B"
"E2B_6_4","Pocillopora","5  ",76.33,"Pocillopora","3  ",173.06,"grew",1.26726057906459,"2016_2018","E2B"
"E2B_6_5","Acropora","6  8  ",59.87,"Acropora","6  ",41.23,"shrunk",-0.311341239351929,"2016_2018","E2B"
"E2B_6_6","Acropora","7  ",22.65,"Acropora","5  ",21.68,"no change",-0.0428256070640176,"2016_2018","E2B"
"E2B_6_7","Pocillopora","9  ",82.74,"Pocillopora","9  10  ",6.43,"shrunk",-0.92228668116993,"2016_2018","E2B"
"E2B_6_8","Pocillopora","10  11  ",110.48,"Pocillopora","7  ",105.26,"no change",-0.0472483707458363,"2016_2018","E2B"
"E2B_6_9","Pocillopora","12  ",154.79,"Pocillopora","8  ",278.56,"grew",0.799599457329285,"2016_2018","E2B"
"E2B_6_10","Pocillopora","13  ",71.68,"Pocillopora","13  ",18.62,"shrunk",-0.740234375,"2016_2018","E2B"
"E2B_6_11","Pocillopora","14  ",113.42,"Pocillopora","11  ",210.29,"grew",0.854082172456357,"2016_2018","E2B"
"E2B_6_12","Pocillopora","15  ",32.2,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_6_13","Pocillopora","16  ",20.05,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_6_14","Pocillopora","17  ",37.13,"Pocillopora","12  ",71.99,"grew",0.938863452733638,"2016_2018","E2B"
"E2B_6_15","Pocillopora","18  ",221.45,"Pocillopora","22  ",535.77,"grew",1.41937231880786,"2016_2018","E2B"
"E2B_6_16","Pocillopora","19  ",170.6,"Pocillopora","0  ",413.17,"grew",1.42186400937866,"2016_2018","E2B"
"E2B_6_17","Pocillopora","20  ",18.62,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_6_18","Pocillopora","21  ",7.6,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_6_19","Pocillopora","24  ",11.62,"Pocillopora","33  ",53.29,"grew",3.58605851979346,"2016_2018","E2B"
"E2B_6_20","Pocillopora","25  26  ",20.29,"Pocillopora","32  ",121.84,"grew",5.00492853622474,"2016_2018","E2B"
"E2B_6_21","Pocillopora","27  ",221.21,"Pocillopora","25  ",265.63,"grew",0.200804665250215,"2016_2018","E2B"
"E2B_6_22","Pocillopora","28  ",9.44,"Pocillopora","26  ",61.4,"grew",5.50423728813559,"2016_2018","E2B"
"E2B_6_23","Pocillopora","29  ",123.2,"Pocillopora","19  20  ",284.17,"grew",1.30657467532468,"2016_2018","E2B"
"E2B_6_24","Pocillopora","30  31  32  ",262.47,"Pocillopora","18  ",587.27,"grew",1.23747475902008,"2016_2018","E2B"
"E2B_6_25","Pocillopora","33  ",18.34,"Pocillopora","17  ",18.45,"no change",0.00599781897491818,"2016_2018","E2B"
"E2B_6_26","Pocillopora","34  ",91.83,"Pocillopora","14  16  ",64.65,"shrunk",-0.295981705325057,"2016_2018","E2B"
"E2B_6_27","Pocillopora","35  ",35.07,"Pocillopora","29  ",59.71,"grew",0.702594810379242,"2016_2018","E2B"
"E2B_6_28","Pocillopora","36  38  ",62.75,"Pocillopora","28  ",74.39,"grew",0.185498007968127,"2016_2018","E2B"
"E2B_6_29","Pocillopora","37  ",38.51,"Pocillopora","30  ",21.83,"shrunk",-0.433134250843937,"2016_2018","E2B"
"E2B_6_30","Pocillopora","39  ",24.83,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_6_31","Pocillopora","40  ",94.4,"Pocillopora","31  ",129.05,"grew",0.367055084745763,"2016_2018","E2B"
"E2B_6_32","Acropora","41  ",10.57,"Acropora","23  ",54.7,"grew",4.17502365184484,"2016_2018","E2B"
"E2B_6_33","Pocillopora","",8.26,"Pocillopora","2  ",8.26,"born",NA,"2016_2018","E2B"
"E2B_6_34","Pocillopora","",12.52,"Pocillopora","15  ",12.52,"born",NA,"2016_2018","E2B"
"E2B_6_35","Pocillopora","",4.97,"Pocillopora","21  ",4.97,"born",NA,"2016_2018","E2B"
"E2B_7_0","Pocillopora","0  ",250.55,"Pocillopora","3",152.1,"shrunk",-0.392935541808022,"2016_2018","E2B"
"E2B_7_1","Pocillopora","1  ",356.61,"Pocillopora","1",477.12,"grew",0.337932194834693,"2016_2018","E2B"
"E2B_7_2","Pocillopora","2  ",36.03,"Pocillopora","32",27.83,"shrunk",-0.227588121010269,"2016_2018","E2B"
"E2B_7_3","Acropora","3  ",136.61,"Acropora","0",279.2,"grew",1.04377424785887,"2016_2018","E2B"
"E2B_7_4","Pocillopora","4  ",33.36,"Pocillopora","38",18.15,"shrunk",-0.455935251798561,"2016_2018","E2B"
"E2B_7_5","Pocillopora","5  ",123.85,"Pocillopora","13",194.53,"grew",0.570690351231328,"2016_2018","E2B"
"E2B_7_6","Pocillopora","6  ",36.26,"Pocillopora","14",28.35,"shrunk",-0.218146718146718,"2016_2018","E2B"
"E2B_7_7","Pocillopora","7  ",59.96,"Pocillopora","16",37.73,"shrunk",-0.370747164776518,"2016_2018","E2B"
"E2B_7_8","Pocillopora","8  ",265.2,"Pocillopora","12",532.15,"grew",1.0065987933635,"2016_2018","E2B"
"E2B_7_9","Pocillopora","9  ",50.69,"Pocillopora","17",19.46,"shrunk",-0.616097849674492,"2016_2018","E2B"
"E2B_7_10","Pocillopora","10  ",100.14,NA,NA,0,"died",NA,"2016_2018","E2B"
"E2B_7_11","Pocillopora","11  ",109.36,NA,NA,0,"died",NA,"2016_2018","E2B"
"E2B_7_12","Pocillopora","12  ",75.86,"Pocillopora","15",35.29,"shrunk",-0.534800949116794,"2016_2018","E2B"
"E2B_7_13","Pocillopora","13  ",25.48,"Pocillopora","18",57.48,"grew",1.25588697017268,"2016_2018","E2B"
"E2B_7_14","Pocillopora","14  ",16.12,NA,NA,0,"died",NA,"2016_2018","E2B"
"E2B_7_15","Acropora","15  ",28.46,"Acropora","9",68.97,"grew",1.42340126493324,"2016_2018","E2B"
"E2B_7_16","Pocillopora","16  ",97.87,"Pocillopora","10",115.45,"grew",0.179626034535608,"2016_2018","E2B"
"E2B_7_17","Pocillopora","17  ",52.12,"Pocillopora","8",60.53,"grew",0.161358403683807,"2016_2018","E2B"
