"genet_ID","spec_1","ID_1","area_1","spec_2","ID_2","area_2","state","rel_change","comparison","site"
"E2B_7_20","Pocillopora","20  ",47.13,"Pocillopora","39",102.8,"grew",1.18120093358795,"2016_2018","E2B"
"E2B_7_21","Pocillopora","21  ",6.58,NA,NA,0,"died",NA,"2016_2018","E2B"
"E2B_7_22","Pocillopora","22  ",134.81,"Pocillopora","24",256.67,"grew",0.903938876937913,"2016_2018","E2B"
"E2B_7_23","Pocillopora","23  ",18.16,"Pocillopora","6",29.84,"grew",0.643171806167401,"2016_2018","E2B"
"E2B_7_24","Pocillopora","24  ",4.12,NA,NA,0,"died",NA,"2016_2018","E2B"
"E2B_7_25","Pocillopora","25  ",14.23,NA,NA,0,"died",NA,"2016_2018","E2B"
"E2B_7_26","Pocillopora","26  ",26.71,"Pocillopora","25",62.11,"grew",1.32534631224261,"2016_2018","E2B"
"E2B_7_27","Pocillopora","27  ",95.77,"Pocillopora","5",302.96,"grew",2.16341234206954,"2016_2018","E2B"
"E2B_7_28","Pocillopora","28  ",6.47,NA,NA,0,"died",NA,"2016_2018","E2B"
"E2B_7_29","Pocillopora","29  ",5.78,NA,NA,0,"died",NA,"2016_2018","E2B"
"E2B_7_30","Pocillopora","30  ",92.61,"Pocillopora","4",32.42,"shrunk",-0.649929813195119,"2016_2018","E2B"
"E2B_7_31","Pocillopora","31  32  ",29.2,"Pocillopora","31",77.01,"grew",1.63732876712329,"2016_2018","E2B"
"E2B_7_32","Pocillopora","33  ",94.67,"Pocillopora","27",207.32,"grew",1.18992289003908,"2016_2018","E2B"
"E2B_7_33","Pocillopora","34  ",11.37,NA,NA,0,"died",NA,"2016_2018","E2B"
"E2B_7_34","Pocillopora","35  ",64.15,"Pocillopora","26",103.4,"grew",0.611847233047545,"2016_2018","E2B"
"E2B_7_35","Pocillopora","36  ",40.87,"Pocillopora","28",116.99,"grew",1.8624908245657,"2016_2018","E2B"
"E2B_7_37","Pocillopora","39  ",33.84,"Pocillopora","21",43.64,"grew",0.289598108747045,"2016_2018","E2B"
"E2B_7_38","Pocillopora","41  40  ",82.06,"Pocillopora","20",190.36,"grew",1.31976602485986,"2016_2018","E2B"
"E2B_7_39","Pocillopora","42  ",45.6,"Pocillopora","22",81.99,"grew",0.798026315789473,"2016_2018","E2B"
"E2B_7_40","Pocillopora","43  ",58.73,"Pocillopora","23",84.03,"grew",0.430784948067427,"2016_2018","E2B"
"E2B_7_44","Pocillopora","",26.47,"Pocillopora","2",26.47,"born",NA,"2016_2018","E2B"
"E2B_7_45","Pocillopora","",6.6,"Pocillopora","19",6.6,"born",NA,"2016_2018","E2B"
"E2B_7_46","Pocillopora","",32.12,"Pocillopora","29",32.12,"born",NA,"2016_2018","E2B"
"E2B_7_47","Pocillopora","",28.22,"Pocillopora","30",28.22,"born",NA,"2016_2018","E2B"
"E2B_7_48","Pocillopora","",10.73,"Pocillopora","36",10.73,"born",NA,"2016_2018","E2B"
"E2B_7_49","Pocillopora","",10.96,"Pocillopora","37",10.96,"born",NA,"2016_2018","E2B"
"E2B_8_0","Pocillopora","0  ",96.74,"Pocillopora","0  ",192.85,"grew",0.993487698986975,"2016_2018","E2B"
"E2B_8_1","Pocillopora","1  ",5.85,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_8_2","Pocillopora","2  3  ",63.35,"Pocillopora","1  ",83.69,"grew",0.321073401736385,"2016_2018","E2B"
"E2B_8_3","Pocillopora","4  ",4.49,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_8_4","Pocillopora","5  ",123.95,"Pocillopora","4  ",224.64,"grew",0.812343686970552,"2016_2018","E2B"
"E2B_8_5","Pocillopora","6  ",104.38,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_8_7","Pocillopora","9  ",55.84,"Pocillopora","6  ",108.14,"grew",0.93660458452722,"2016_2018","E2B"
"E2B_8_8","Pocillopora","10  ",93.67,"Pocillopora","8  ",117.3,"grew",0.252268602540835,"2016_2018","E2B"
"E2B_8_9","Pocillopora","11  14  ",41.36,"Pocillopora","7  ",141.65,"grew",2.42480657640232,"2016_2018","E2B"
"E2B_8_10","Pocillopora","15  ",144.28,"Pocillopora","3  ",323.81,"grew",1.24431660659828,"2016_2018","E2B"
"E2B_8_12","Pocillopora","19  ",6.88,"Pocillopora","18  ",34.39,"grew",3.99854651162791,"2016_2018","E2B"
"E2B_8_13","Pocillopora","20  ",48.65,"Pocillopora","17  ",98.61,"grew",1.02692702980473,"2016_2018","E2B"
"E2B_8_14","Pocillopora","21  ",24.42,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_8_15","Pocillopora","22  ",38.18,"Pocillopora","16  ",58.23,"grew",0.525144054478785,"2016_2018","E2B"
"E2B_8_16","Pocillopora","23  ",220.38,"Pocillopora","15  ",252.85,"grew",0.147336418912787,"2016_2018","E2B"
"E2B_8_17","Pocillopora","24  ",10.15,"Pocillopora","12  ",68.88,"grew",5.78620689655172,"2016_2018","E2B"
"E2B_8_18","Pocillopora","25  ",81.75,"Pocillopora","11  ",62.96,"shrunk",-0.229847094801223,"2016_2018","E2B"
"E2B_8_20","Pocillopora","27  ",21.23,"Pocillopora","9  ",68.32,"grew",2.21808761186999,"2016_2018","E2B"
"E2B_8_21","Pocillopora","28  ",71.36,"Pocillopora","13  ",165.85,"grew",1.32413116591928,"2016_2018","E2B"
"E2B_8_22","Pocillopora","29  ",10.92,"Pocillopora","14  ",11.78,"grew",0.0787545787545787,"2016_2018","E2B"
"E2B_8_23","Pocillopora","30  ",21.1,"Pocillopora","24  ",75.18,"grew",2.56303317535545,"2016_2018","E2B"
"E2B_8_24","Pocillopora","31  ",56.03,"Pocillopora","23  ",19.81,"shrunk",-0.646439407460289,"2016_2018","E2B"
"E2B_8_25","Pocillopora","32  ",169.5,"Pocillopora","2  ",400.91,"grew",1.36525073746313,"2016_2018","E2B"
"E2B_8_26","Pocillopora","33  ",31.04,"Pocillopora","28  ",24.97,"shrunk",-0.19555412371134,"2016_2018","E2B"
"E2B_8_27","Pocillopora","34  ",101.15,"Pocillopora","19  ",246.36,"grew",1.43559070687098,"2016_2018","E2B"
"E2B_8_28","Pocillopora","35  ",3.56,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_8_29","Pocillopora","36  38  ",51.12,"Pocillopora","21  22  ",50.88,"no change",-0.00469483568075107,"2016_2018","E2B"
"E2B_8_30","Pocillopora","37  ",80.74,"Pocillopora","20  ",133.27,"grew",0.650606886301709,"2016_2018","E2B"
"E2B_8_32","Pocillopora","44  ",33.91,"Pocillopora","27  ",43.41,"grew",0.280153347095252,"2016_2018","E2B"
"E2B_9_0","Pocillopora","0  ",192.26,"Pocillopora","0  ",398.25,"grew",1.07141371060023,"2016_2018","E2B"
"E2B_9_1","Pocillopora","1  ",50.55,"Pocillopora","32  ",54.87,"grew",0.085459940652819,"2016_2018","E2B"
"E2B_9_2","Pocillopora","2  ",89.54,"Pocillopora","4  ",224.56,"grew",1.50792941702033,"2016_2018","E2B"
"E2B_9_4","Pocillopora","4  ",65.06,"Pocillopora","7  ",49.68,"shrunk",-0.236397171841377,"2016_2018","E2B"
"E2B_9_5","Pocillopora","5  ",144.07,"Pocillopora","6  ",208.7,"grew",0.448601374331922,"2016_2018","E2B"
"E2B_9_6","Pocillopora","6  ",94.55,"Pocillopora","1  ",300.48,"grew",2.17800105764146,"2016_2018","E2B"
"E2B_9_7","Pocillopora","7  ",96.57,"Pocillopora","2  ",123.47,"grew",0.278554416485451,"2016_2018","E2B"
"E2B_9_8","Pocillopora","8  ",74.14,"Pocillopora","3  ",165.08,"grew",1.22659832748854,"2016_2018","E2B"
"E2B_9_9","Pocillopora","9  ",62.46,"Pocillopora","27  ",204.97,"grew",2.28162023695165,"2016_2018","E2B"
"E2B_9_11","Pocillopora","11  13  ",232.35,"Pocillopora","29  ",206.7,"shrunk",-0.110393802453196,"2016_2018","E2B"
"E2B_9_12","Pocillopora","12  ",274.88,"Pocillopora","9  ",162.45,"shrunk",-0.409014842840512,"2016_2018","E2B"
"E2B_9_13","Pocillopora","14  ",155.66,"Pocillopora","30  ",158.79,"no change",0.0201079275343698,"2016_2018","E2B"
"E2B_9_14","Pocillopora","16  ",131.03,"Pocillopora","28  ",327.06,"grew",1.49606960238113,"2016_2018","E2B"
"E2B_9_15","Pocillopora","17  ",43.88,"Pocillopora","26  ",126.02,"grew",1.87192342752963,"2016_2018","E2B"
"E2B_9_16","Pocillopora","18  19  20  ",107.66,"Pocillopora","25  ",163.86,"grew",0.522013746981237,"2016_2018","E2B"
"E2B_9_17","Pocillopora","21  ",115.87,"Pocillopora","24  ",79.62,"shrunk",-0.312850608440494,"2016_2018","E2B"
"E2B_9_18","Pocillopora","22  ",61.35,"Pocillopora","23  ",68.79,"grew",0.121271393643032,"2016_2018","E2B"
"E2B_9_20","Pocillopora","24  ",85.79,"Pocillopora","19  ",85.65,"no change",-0.00163189182888449,"2016_2018","E2B"
"E2B_9_21","Pocillopora","25  ",135.4,"Pocillopora","20  ",204.38,"grew",0.509453471196455,"2016_2018","E2B"
"E2B_9_22","Pocillopora","26  ",41.6,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_9_23","Pocillopora","27  ",52.28,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_9_24","Pocillopora","28  ",66.47,"Pocillopora","15  ",143.04,"grew",1.15194824732962,"2016_2018","E2B"
"E2B_9_25","Pocillopora","29  ",123.94,"Pocillopora","16  ",147.36,"grew",0.188962401161853,"2016_2018","E2B"
"E2B_9_26","Pocillopora","30  ",203.1,"Pocillopora","8  ",306.76,"grew",0.510388970950271,"2016_2018","E2B"
"E2B_9_27","Pocillopora","31  ",107.44,"Pocillopora","10  ",168.26,"grew",0.56608339538347,"2016_2018","E2B"
"E2B_9_28","Pocillopora","32  ",17.38,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_9_29","Pocillopora","33  ",116.92,"Pocillopora","13  ",450.08,"grew",2.84946972288744,"2016_2018","E2B"
"E2B_9_30","Pocillopora","34  ",82.51,"Pocillopora","11  ",263.68,"grew",2.19573385044237,"2016_2018","E2B"
"E2B_9_31","Pocillopora","35  ",14.59,"Pocillopora","12  ",17.85,"grew",0.223440712816998,"2016_2018","E2B"
"E2B_9_32","Pocillopora","36  ",42.37,NA,"",0,"died",NA,"2016_2018","E2B"
"E2B_9_33","Pocillopora","37  ",21.47,"Pocillopora","18  ",81.75,"grew",2.80763856544015,"2016_2018","E2B"
"E2B_9_34","Pocillopora","38  ",13.41,"Pocillopora","17  ",23.79,"grew",0.774049217002237,"2016_2018","E2B"
"E2B_9_35","Pocillopora","39  ",3.02,"Pocillopora","31  ",53.7,"grew",16.7814569536424,"2016_2018","E2B"
"E2B_9_37","Pocillopora","",15.9,"Pocillopora","21  ",15.9,"born",NA,"2016_2018","E2B"
"E2B_9_38","Pocillopora","",9.83,"Pocillopora","33  ",9.83,"born",NA,"2016_2018","E2B"
"E2B_9_39","Pocillopora","",3.52,"Pocillopora","34  ",3.52,"born",NA,"2016_2018","E2B"
"E2B_1_1","Pocillopora","8",364.5,"Pocillopora","3  ",122.23,"shrunk",-0.664663923182442,"2018_2020","E2B"
"E2B_1_2","Pocillopora","4",164.76,"Pocillopora","6  ",177.72,"grew",0.0786598689002185,"2018_2020","E2B"
"E2B_1_4","Pocillopora","1",119.9,"Pocillopora","7  ",103.69,"shrunk",-0.135195996663887,"2018_2020","E2B"
"E2B_1_6","Pocillopora","3",155.09,"Pocillopora","8  ",162.64,"no change",0.0486814107937326,"2018_2020","E2B"
"E2B_1_7","Pocillopora","13",119.89,"Pocillopora","9  ",116.05,"no change",-0.032029360246893,"2018_2020","E2B"
"E2B_1_8","Pocillopora","26",47.68,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_1_9","Pocillopora","15",90.68,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_1_10","Pocillopora","16",114.72,"Pocillopora","13  ",25.38,"shrunk",-0.778765690376569,"2018_2020","E2B"
"E2B_1_11","Pocillopora","2",20.83,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_1_14","Pocillopora","21",29.77,"Pocillopora","19  ",7.56,"shrunk",-0.746053073563991,"2018_2020","E2B"
"E2B_1_16","Pocillopora","7",92.99,"Pocillopora","5  ",55.66,"shrunk",-0.401441015162921,"2018_2020","E2B"
"E2B_1_18","Pocillopora","22",115.88,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_1_19","Pocillopora","19",29.05,"Pocillopora","17  ",15.26,"shrunk",-0.474698795180723,"2018_2020","E2B"
"E2B_1_20","Pocillopora","18",22.02,"Pocillopora","18  ",32.98,"grew",0.497729336966394,"2018_2020","E2B"
"E2B_1_21","Pocillopora","23",65.1,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_1_23","Pocillopora","12",475.91,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_1_24","Pocillopora","11",107.24,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_1_26","Pocillopora","9",157.62,"Pocillopora","0  ",154.72,"no change",-0.0183986803705114,"2018_2020","E2B"
"E2B_1_27","Pocillopora","10",289.18,"Pocillopora","1  2  ",153.83,"shrunk",-0.468047582820389,"2018_2020","E2B"
"E2B_1_28","Pocillopora","31",62.81,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_1_30","Pocillopora","32",52.38,"Pocillopora","26  ",54.15,"no change",0.0337915234822451,"2018_2020","E2B"
"E2B_1_31","Pocillopora","29",106.14,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_1_33","Pocillopora","27",98.64,"Pocillopora","25  ",54.62,"shrunk",-0.446269261962693,"2018_2020","E2B"
"E2B_1_36","Pocillopora","28",260.74,"Pocillopora","20  21  ",319.44,"grew",0.225128480478638,"2018_2020","E2B"
"E2B_1_38","Pocillopora","17",59.88,"Pocillopora","11  12  ",10.57,"shrunk",-0.823480293921176,"2018_2020","E2B"
"E2B_1_39","Pocillopora",NA,8,"Pocillopora","14  ",8,"born",NA,"2018_2020","E2B"
"E2B_1_40","Pocillopora",NA,6.56,"Pocillopora","15  ",6.56,"born",NA,"2018_2020","E2B"
"E2B_1_42","Pocillopora",NA,15.97,"Pocillopora","23  ",15.97,"born",NA,"2018_2020","E2B"
"E2B_1_43","Pocillopora",NA,5.51,"Pocillopora","24  ",5.51,"born",NA,"2018_2020","E2B"
"E2B_10_0","Pocillopora","0  ",384.36,"Pocillopora","0  ",319.82,"shrunk",-0.167915495889271,"2018_2020","E2B"
"E2B_10_2","Pocillopora","29  ",37.65,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_10_3","Pocillopora","28  ",39.36,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_10_7","Pocillopora","1  ",306.62,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_10_8","Pocillopora","2  ",58.99,"Pocillopora","4  ",65.27,"grew",0.106458721817257,"2018_2020","E2B"
"E2B_10_10","Pocillopora","11  ",50.63,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_10_13","Pocillopora","14  ",19.27,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_10_14","Pocillopora","10  ",483.73,"Pocillopora","8  9  10  11  ",278.61,"shrunk",-0.424038203129845,"2018_2020","E2B"
"E2B_10_17","Pocillopora","12  ",345.3,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_10_22","Pocillopora","24  ",54.53,"Pocillopora","22  ",27.6,"shrunk",-0.493856592701265,"2018_2020","E2B"
"E2B_10_25","Pocillopora","25  ",251.47,"Pocillopora","1  ",296.15,"grew",0.177675269415835,"2018_2020","E2B"
"E2B_10_28","Pocillopora","17  ",212.94,"Pocillopora","19  20  ",166.36,"shrunk",-0.218747064900911,"2018_2020","E2B"
"E2B_10_29","Pocillopora","31  ",57.66,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_10_30","Pocillopora","8  ",559.58,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_10_31","Pocillopora","5  6  ",60.29,"Pocillopora","16  ",95.01,"grew",0.575883231049925,"2018_2020","E2B"
"E2B_10_32","Pocillopora","3  ",153.35,"Pocillopora","12  13  14  15  24  ",55.81,"shrunk",-0.636061297685034,"2018_2020","E2B"
"E2B_10_34","Pocillopora","4  ",3.21,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_10_35","Pocillopora","7  ",7.39,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_10_37","Pocillopora","13  ",3.12,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_10_38","Pocillopora","15  ",152.18,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_10_39","Pocillopora","16  ",21.45,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_10_42","Pocillopora","22  ",4.24,"Pocillopora","6  ",9.32,"grew",1.19811320754717,"2018_2020","E2B"
"E2B_10_43","Pocillopora","27  ",38.56,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_10_44","Pocillopora","30  ",7.89,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_10_45","Pocillopora","32  ",11.64,"Pocillopora","2  ",14.22,"grew",0.221649484536082,"2018_2020","E2B"
"E2B_11_1","Pocillopora","24  ",25.27,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_11_2","Pocillopora","25  ",60.56,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_11_3","Pocillopora","0  ",153.76,"Pocillopora","1  6  7  ",97.18,"shrunk",-0.367976066597294,"2018_2020","E2B"
"E2B_11_5","Pocillopora","9  ",83.91,"Pocillopora","21  ",105.9,"grew",0.262066499821237,"2018_2020","E2B"
"E2B_11_10","Pocillopora","20  ",76.11,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_11_11","Pocillopora","18  ",102.5,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_11_13","Pocillopora","12  ",311.86,"Pocillopora","18  ",349.86,"grew",0.121849547874046,"2018_2020","E2B"
"E2B_11_15","Pocillopora","13  ",312,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_11_18","Pocillopora","14  ",185.47,"Pocillopora","23  25  ",138.87,"shrunk",-0.251253572006254,"2018_2020","E2B"
"E2B_11_19","Pocillopora","15  ",325.65,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_11_20","Pocillopora","16  27  ",80.86,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_11_22","Pocillopora","17  ",428.55,"Pocillopora","22  ",233.87,"shrunk",-0.45427604713569,"2018_2020","E2B"
"E2B_11_23","Pocillopora","19  ",86.26,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_11_24","Pocillopora","22  ",131.08,"Pocillopora","10  11  12  13  14  ",97.18,"shrunk",-0.258620689655172,"2018_2020","E2B"
"E2B_11_25","Pocillopora","10  ",253.83,"Pocillopora","8  9  ",116.01,"shrunk",-0.542961824843399,"2018_2020","E2B"
"E2B_11_26","Pocillopora","2  7  23  ",124.52,"Pocillopora","3  4  2  ",11.29,"shrunk",-0.909331834243495,"2018_2020","E2B"
"E2B_11_27","Pocillopora","8  ",329.46,"Pocillopora","26  36  ",56.7,"shrunk",-0.827900200327809,"2018_2020","E2B"
"E2B_11_29","Pocillopora","3  ",112.78,"Pocillopora","27  ",57.23,"shrunk",-0.492551870899096,"2018_2020","E2B"
"E2B_11_32","Pocillopora","4  ",92.44,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_11_33","Pocillopora","5  ",309.4,"Pocillopora","24  28  29  30  31  32  33  ",207.87,"shrunk",-0.328151260504202,"2018_2020","E2B"
"E2B_11_34","Pocillopora","26  ",49.61,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_11_35","Pocillopora","6  ",70.48,"Pocillopora","5  ",71.15,"no change",0.0095062429057889,"2018_2020","E2B"
"E2B_11_36","Pocillopora","11  ",83.99,"Pocillopora","19  ",67.82,"shrunk",-0.192522919395166,"2018_2020","E2B"
"E2B_11_37","Pocillopora","21  28  ",427.19,"Pocillopora","16  ",351.69,"shrunk",-0.176736346824598,"2018_2020","E2B"
"E2B_11_42","Pocillopora","",2.23,"Pocillopora","15  ",2.23,"born",NA,"2018_2020","E2B"
"E2B_12_1","Pocillopora","1  ",5.03,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_12_2","Pocillopora","0  ",23.27,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_12_3","Pocillopora","15  ",221.2,"Pocillopora","9  ",259.56,"grew",0.173417721518987,"2018_2020","E2B"
"E2B_12_4","Pocillopora","3  ",164.68,"Pocillopora","7  ",150.57,"shrunk",-0.085681321350498,"2018_2020","E2B"
"E2B_12_6","Pocillopora","4  ",29.16,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_12_7","Pocillopora","5  ",803.83,"Pocillopora","1  2  3  4  5  6  ",333.91,"shrunk",-0.584601221651344,"2018_2020","E2B"
"E2B_12_8","Pocillopora","12  ",139.59,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_12_9","Pocillopora","13  ",115.37,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_12_10","Pocillopora","14  ",22.35,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_12_11","Pocillopora","6  ",90.57,"Pocillopora","18  19  ",80.07,"shrunk",-0.115932427956277,"2018_2020","E2B"
"E2B_12_12","Pocillopora","7  ",188.72,"Pocillopora","20  ",86.41,"shrunk",-0.542125900805426,"2018_2020","E2B"
"E2B_12_13","Pocillopora","8  ",197,"Pocillopora","21  22  23  24  25  26  27  28  29  ",50.44,"shrunk",-0.743959390862944,"2018_2020","E2B"
"E2B_12_14","Pocillopora","10  36  9  ",192.49,"Pocillopora","30  ",128.47,"shrunk",-0.3325887059068,"2018_2020","E2B"
"E2B_12_19","Pocillopora","27  ",72.93,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_12_20","Pocillopora","11  ",107.81,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_12_21","Pocillopora","26  ",207.73,"Pocillopora","33  ",179.41,"shrunk",-0.136330814037452,"2018_2020","E2B"
"E2B_12_24","Pocillopora","20  ",11.83,"Pocillopora","15  ",35.32,"grew",1.98562975486052,"2018_2020","E2B"
"E2B_12_25","Pocillopora","16  ",84.41,"Pocillopora","17  ",98.55,"grew",0.167515697192276,"2018_2020","E2B"
"E2B_12_27","Pocillopora","19  ",21.22,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_12_28","Pocillopora","23  ",65.13,"Pocillopora","10  11  12  13  ",20.07,"shrunk",-0.691847075080608,"2018_2020","E2B"
"E2B_12_29","Pocillopora","24  ",93.36,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_12_31","Pocillopora","21  ",84.67,"Pocillopora","14  ",15.34,"shrunk",-0.818826030471241,"2018_2020","E2B"
"E2B_12_32","Pocillopora","34  35  ",145.26,"Pocillopora","35  ",50.8,"shrunk",-0.650282252512736,"2018_2020","E2B"
"E2B_12_33","Pocillopora","33  ",452.21,"Pocillopora","0  ",348.95,"shrunk",-0.228345237831981,"2018_2020","E2B"
"E2B_12_35","Pocillopora","29  ",56.64,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_12_37","Pocillopora","31  ",324.39,"Pocillopora","39  ",229.37,"shrunk",-0.292919017232344,"2018_2020","E2B"
"E2B_12_43","Pocillopora","37  ",15.72,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_12_46","Pocillopora","",6.22,"Pocillopora","42  ",6.22,"born",NA,"2018_2020","E2B"
"E2B_13_0","Pocillopora","31  ",57.63,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_13_1","Pocillopora","15  ",24.13,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_13_5","Pocillopora","0  ",83.31,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_13_6","Pocillopora","16  ",123.37,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_13_7","Pocillopora","18  ",69.22,"Pocillopora","2  ",63.97,"shrunk",-0.0758451314648945,"2018_2020","E2B"
"E2B_13_8","Pocillopora","14  ",356.03,"Pocillopora","0  ",328.62,"shrunk",-0.076987894278572,"2018_2020","E2B"
"E2B_13_10","Pocillopora","20  ",268.1,"Pocillopora","10  ",341.43,"grew",0.273517344274524,"2018_2020","E2B"
"E2B_13_11","Pocillopora","12  ",40.71,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_13_12","Pocillopora","10  11  ",9.59,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_13_14","Pocillopora","9  ",26.29,"Pocillopora","17  ",48.75,"grew",0.854317230886269,"2018_2020","E2B"
"E2B_13_15","Pocillopora","13  ",330.43,"Pocillopora","11  12  13  14  15  16  18  19  33  34  35  36  37  ",47.72,"shrunk",-0.85558212026753,"2018_2020","E2B"
"E2B_13_16","Pocillopora","22  23  ",191.13,"Pocillopora","21  ",4.84,"shrunk",-0.974676921467064,"2018_2020","E2B"
"E2B_13_17","Pocillopora","21  ",37.49,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_13_18","Pocillopora","25  ",142.11,"Pocillopora","26  ",7.59,"shrunk",-0.946590669199916,"2018_2020","E2B"
"E2B_13_19","Pocillopora","27  ",612.32,"Pocillopora","27  28  ",26.79,"shrunk",-0.956248366866998,"2018_2020","E2B"
"E2B_13_20","Pocillopora","29  ",297.69,"Pocillopora","8  31  ",94.72,"shrunk",-0.68181665490947,"2018_2020","E2B"
"E2B_13_21","Pocillopora","28  ",91.88,"Pocillopora","9  ",61.73,"shrunk",-0.328145407052677,"2018_2020","E2B"
"E2B_13_22","Pocillopora","30  ",77.15,"Pocillopora","30  ",102.48,"grew",0.328321451717434,"2018_2020","E2B"
"E2B_13_23","Pocillopora","37  ",26.36,"Pocillopora","7  ",26.76,"no change",0.0151745068285282,"2018_2020","E2B"
"E2B_13_24","Pocillopora","35  ",37.65,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_13_25","Pocillopora","34  ",90.54,"Pocillopora","4  ",128.94,"grew",0.424121935056329,"2018_2020","E2B"
"E2B_13_27","Pocillopora","6  ",131.23,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_13_29","Pocillopora","5  ",237.81,"Pocillopora","20  ",9.01,"shrunk",-0.962112610907868,"2018_2020","E2B"
"E2B_13_30","Pocillopora","3  4  ",390.2,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_13_31","Pocillopora","17  ",23.52,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_13_32","Pocillopora","1  ",2.44,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_13_34","Pocillopora","7  ",9.41,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_13_35","Pocillopora","19  ",122.34,"Pocillopora","1  ",67.24,"shrunk",-0.450384175249305,"2018_2020","E2B"
"E2B_13_36","Pocillopora","32  ",16.31,"Pocillopora","3  ",30.57,"grew",0.874310239117106,"2018_2020","E2B"
"E2B_13_38","Pocillopora","36  ",5.82,NA,"",0,"died",NA,"2018_2020","E2B"
"E2B_13_41","Pocillopora","",3.47,"Pocillopora","22  ",3.47,"born",NA,"2018_2020","E2B"
"E2B_13_42","Pocillopora","",1,"Pocillopora","23  ",1,"born",NA,"2018_2020","E2B"
"E2B_13_43","Pocillopora","",0.48,"Pocillopora","24  ",0.48,"born",NA,"2018_2020","E2B"
"E2B_13_44","Pocillopora","",1.84,"Pocillopora","25  ",1.84,"born",NA,"2018_2020","E2B"
"E2B_13_45","Pocillopora","",8.5,"Pocillopora","32  ",8.5,"born",NA,"2018_2020","E2B"
"E2B_14_0","Pocillopora","2  ",322.46,"Pocillopora","0  ",393.75,"grew",0.221081684550022,"2018_2020","E2B"
